Java HotSpot(TM) 64-Bit Server VM (25.261-b12) for windows-amd64 JRE (1.8.0_261-b12), built on Jun 18 2020 06:56:32 by "" with unknown MS VC++:1916
Memory: 4k page, physical 33482804k(12500280k free), swap 40426976k(8624048k free)
CommandLine flags: -XX:InitialHeapSize=536870912 -XX:InitialTenuringThreshold=1 -XX:MaxHeapSize=536870912 -XX:MaxNewSize=1048576 -XX:MaxTenuringThreshold=1 -XX:NewSize=1048576 -XX:PretenureSizeThreshold=50 -XX:+PrintGC -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:-UseLargePagesIndividualAllocation -XX:+UseSerialGC 
1.343: [GC (Allocation Failure) 1.343: [DefNew: 959K->63K(960K), 0.0020157 secs] 244823K->244815K(524224K), 0.0020776 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.349: [GC (Allocation Failure) 1.349: [DefNew: 959K->63K(960K), 0.0021679 secs] 245711K->245705K(524224K), 0.0022047 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.353: [GC (Allocation Failure) 1.353: [DefNew: 959K->63K(960K), 0.0021031 secs] 246601K->246595K(524224K), 0.0021400 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.359: [GC (Allocation Failure) 1.359: [DefNew: 959K->63K(960K), 0.0020606 secs] 247491K->247486K(524224K), 0.0021013 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.363: [GC (Allocation Failure) 1.363: [DefNew: 959K->64K(960K), 0.0021269 secs] 248382K->248377K(524224K), 0.0021559 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.369: [GC (Allocation Failure) 1.369: [DefNew: 960K->64K(960K), 0.0022383 secs] 249273K->249265K(524224K), 0.0022827 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.373: [GC (Allocation Failure) 1.373: [DefNew: 960K->63K(960K), 0.0021390 secs] 250162K->250154K(524224K), 0.0021913 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.379: [GC (Allocation Failure) 1.379: [DefNew: 959K->64K(960K), 0.0020271 secs] 251050K->251043K(524224K), 0.0020692 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.383: [GC (Allocation Failure) 1.383: [DefNew: 960K->63K(960K), 0.0020504 secs] 251939K->251928K(524224K), 0.0020805 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.389: [GC (Allocation Failure) 1.389: [DefNew: 959K->63K(960K), 0.0023908 secs] 252825K->252816K(524224K), 0.0024195 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.392: [GC (Allocation Failure) 1.392: [DefNew: 959K->64K(960K), 0.0018881 secs] 253712K->253703K(524224K), 0.0019139 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.397: [GC (Allocation Failure) 1.397: [DefNew: 960K->63K(960K), 0.0021799 secs] 254599K->254577K(524224K), 0.0022055 secs] [Times: user=0.00 sys=0.02, real=0.00 secs] 
1.401: [GC (Allocation Failure) 1.401: [DefNew: 959K->63K(960K), 0.0019228 secs] 255475K->255460K(524224K), 0.0019512 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.407: [GC (Allocation Failure) 1.407: [DefNew: 959K->64K(960K), 0.0019693 secs] 256356K->256350K(524224K), 0.0020011 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.411: [GC (Allocation Failure) 1.411: [DefNew: 960K->63K(960K), 0.0018009 secs] 257247K->257237K(524224K), 0.0018270 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.416: [GC (Allocation Failure) 1.416: [DefNew: 959K->63K(960K), 0.0018579 secs] 258133K->258125K(524224K), 0.0018881 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.421: [GC (Allocation Failure) 1.421: [DefNew: 959K->63K(960K), 0.0018654 secs] 259022K->259016K(524224K), 0.0018993 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.425: [GC (Allocation Failure) 1.425: [DefNew: 959K->64K(960K), 0.0018180 secs] 259912K->259904K(524224K), 0.0018650 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.431: [GC (Allocation Failure) 1.431: [DefNew: 960K->64K(960K), 0.0022084 secs] 260800K->260788K(524224K), 0.0022377 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.435: [GC (Allocation Failure) 1.435: [DefNew: 960K->63K(960K), 0.0018641 secs] 261684K->261672K(524224K), 0.0018932 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.440: [GC (Allocation Failure) 1.440: [DefNew: 959K->64K(960K), 0.0020896 secs] 262570K->262559K(524224K), 0.0021197 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.443: [GC (Allocation Failure) 1.443: [DefNew: 960K->64K(960K), 0.0018616 secs] 263456K->263447K(524224K), 0.0018872 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.449: [GC (Allocation Failure) 1.449: [DefNew: 960K->63K(960K), 0.0018515 secs] 264343K->264329K(524224K), 0.0018786 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.453: [GC (Allocation Failure) 1.453: [DefNew: 959K->64K(960K), 0.0018460 secs] 265225K->265219K(524224K), 0.0018701 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.459: [GC (Allocation Failure) 1.459: [DefNew: 960K->64K(960K), 0.0019607 secs] 266115K->266101K(524224K), 0.0019880 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
1.462: [GC (Allocation Failure) 1.462: [DefNew: 960K->63K(960K), 0.0019110 secs] 266998K->266983K(524224K), 0.0019379 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.468: [GC (Allocation Failure) 1.468: [DefNew: 959K->64K(960K), 0.0018456 secs] 267879K->267870K(524224K), 0.0018845 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.472: [GC (Allocation Failure) 1.472: [DefNew: 960K->63K(960K), 0.0019166 secs] 268766K->268757K(524224K), 0.0019450 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.477: [GC (Allocation Failure) 1.477: [DefNew: 959K->63K(960K), 0.0019806 secs] 269653K->269644K(524224K), 0.0020090 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.481: [GC (Allocation Failure) 1.481: [DefNew: 959K->64K(960K), 0.0019111 secs] 270541K->270532K(524224K), 0.0019399 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.487: [GC (Allocation Failure) 1.487: [DefNew: 960K->63K(960K), 0.0021420 secs] 271428K->271421K(524224K), 0.0021871 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.490: [GC (Allocation Failure) 1.490: [DefNew: 959K->63K(960K), 0.0020292 secs] 272318K->272310K(524224K), 0.0020565 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.495: [GC (Allocation Failure) 1.495: [DefNew: 959K->63K(960K), 0.0019915 secs] 273206K->273199K(524224K), 0.0020227 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.499: [GC (Allocation Failure) 1.499: [DefNew: 959K->64K(960K), 0.0018803 secs] 274095K->274090K(524224K), 0.0019079 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.504: [GC (Allocation Failure) 1.504: [DefNew: 960K->63K(960K), 0.0020224 secs] 274986K->274977K(524224K), 0.0020549 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.508: [GC (Allocation Failure) 1.508: [DefNew: 959K->63K(960K), 0.0026316 secs] 275873K->275864K(524224K), 0.0026601 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.513: [GC (Allocation Failure) 1.513: [DefNew: 959K->63K(960K), 0.0019986 secs] 276760K->276752K(524224K), 0.0020244 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.517: [GC (Allocation Failure) 1.517: [DefNew: 959K->64K(960K), 0.0018873 secs] 277649K->277642K(524224K), 0.0019308 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.522: [GC (Allocation Failure) 1.522: [DefNew: 960K->63K(960K), 0.0020878 secs] 278538K->278528K(524224K), 0.0021299 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
1.527: [GC (Allocation Failure) 1.527: [DefNew: 959K->63K(960K), 0.0018725 secs] 279425K->279416K(524224K), 0.0019005 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.531: [GC (Allocation Failure) 1.531: [DefNew: 959K->63K(960K), 0.0019360 secs] 280312K->280300K(524224K), 0.0019622 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.535: [GC (Allocation Failure) 1.535: [DefNew: 959K->63K(960K), 0.0018052 secs] 281198K->281179K(524224K), 0.0018314 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.540: [GC (Allocation Failure) 1.540: [DefNew: 959K->64K(960K), 0.0019281 secs] 282075K->282063K(524224K), 0.0019538 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.545: [GC (Allocation Failure) 1.545: [DefNew: 960K->64K(960K), 0.0018295 secs] 282959K->282950K(524224K), 0.0018578 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.549: [GC (Allocation Failure) 1.549: [DefNew: 960K->63K(960K), 0.0018195 secs] 283846K->283833K(524224K), 0.0018468 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.554: [GC (Allocation Failure) 1.554: [DefNew: 959K->64K(960K), 0.0019614 secs] 284730K->284721K(524224K), 0.0019859 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.558: [GC (Allocation Failure) 1.558: [DefNew: 960K->64K(960K), 0.0025874 secs] 285617K->285608K(524224K), 0.0026421 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.564: [GC (Allocation Failure) 1.564: [DefNew: 960K->64K(960K), 0.0019648 secs] 286504K->286496K(524224K), 0.0019925 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.568: [GC (Allocation Failure) 1.568: [DefNew: 960K->63K(960K), 0.0018376 secs] 287393K->287384K(524224K), 0.0018635 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.573: [GC (Allocation Failure) 1.573: [DefNew: 959K->63K(960K), 0.0020822 secs] 288280K->288270K(524224K), 0.0021143 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.577: [GC (Allocation Failure) 1.577: [DefNew: 959K->63K(960K), 0.0019656 secs] 289167K->289158K(524224K), 0.0019929 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.581: [GC (Allocation Failure) 1.581: [DefNew: 959K->64K(960K), 0.0018880 secs] 290055K->290046K(524224K), 0.0019158 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.586: [GC (Allocation Failure) 1.586: [DefNew: 960K->63K(960K), 0.0017944 secs] 290944K->290934K(524224K), 0.0018201 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
1.591: [GC (Allocation Failure) 1.591: [DefNew: 959K->63K(960K), 0.0018369 secs] 291830K->291819K(524224K), 0.0018680 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.595: [GC (Allocation Failure) 1.595: [DefNew: 959K->64K(960K), 0.0018383 secs] 292715K->292709K(524224K), 0.0018658 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.600: [GC (Allocation Failure) 1.600: [DefNew: 960K->63K(960K), 0.0018183 secs] 293606K->293597K(524224K), 0.0018444 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
1.606: [GC (Allocation Failure) 1.606: [DefNew: 959K->64K(960K), 0.0018055 secs] 294493K->294480K(524224K), 0.0018337 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.609: [GC (Allocation Failure) 1.609: [DefNew: 960K->63K(960K), 0.0018005 secs] 295378K->295370K(524224K), 0.0018264 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.614: [GC (Allocation Failure) 1.614: [DefNew: 959K->63K(960K), 0.0018038 secs] 296267K->296255K(524224K), 0.0018279 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.618: [GC (Allocation Failure) 1.618: [DefNew: 959K->63K(960K), 0.0019407 secs] 297152K->297143K(524224K), 0.0019673 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.624: [GC (Allocation Failure) 1.624: [DefNew: 959K->63K(960K), 0.0019411 secs] 298041K->298033K(524224K), 0.0019802 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.627: [GC (Allocation Failure) 1.627: [DefNew: 959K->63K(960K), 0.0018699 secs] 298929K->298921K(524224K), 0.0018947 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.633: [GC (Allocation Failure) 1.633: [DefNew: 959K->63K(960K), 0.0017429 secs] 299818K->299804K(524224K), 0.0017676 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.637: [GC (Allocation Failure) 1.637: [DefNew: 959K->63K(960K), 0.0022451 secs] 300700K->300693K(524224K), 0.0023014 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.642: [GC (Allocation Failure) 1.642: [DefNew: 959K->64K(960K), 0.0018433 secs] 301592K->301583K(524224K), 0.0018752 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.646: [GC (Allocation Failure) 1.646: [DefNew: 960K->64K(960K), 0.0018782 secs] 302479K->302466K(524224K), 0.0019056 secs] [Times: user=0.00 sys=0.02, real=0.00 secs] 
1.652: [GC (Allocation Failure) 1.652: [DefNew: 960K->63K(960K), 0.0017878 secs] 303362K->303348K(524224K), 0.0018141 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.656: [GC (Allocation Failure) 1.656: [DefNew: 959K->64K(960K), 0.0020012 secs] 304246K->304237K(524224K), 0.0020283 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.661: [GC (Allocation Failure) 1.661: [DefNew: 960K->63K(960K), 0.0019501 secs] 305133K->305126K(524224K), 0.0019779 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.664: [GC (Allocation Failure) 1.664: [DefNew: 959K->63K(960K), 0.0029397 secs] 306022K->306012K(524224K), 0.0029917 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.671: [GC (Allocation Failure) 1.671: [DefNew: 959K->64K(960K), 0.0022004 secs] 306909K->306902K(524224K), 0.0022296 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.674: [GC (Allocation Failure) 1.674: [DefNew: 960K->63K(960K), 0.0020733 secs] 307798K->307792K(524224K), 0.0020995 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.679: [GC (Allocation Failure) 1.679: [DefNew: 959K->64K(960K), 0.0019823 secs] 308689K->308681K(524224K), 0.0020094 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
1.682: [GC (Allocation Failure) 1.682: [DefNew: 960K->64K(960K), 0.0026120 secs] 309577K->309566K(524224K), 0.0026657 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.689: [GC (Allocation Failure) 1.689: [DefNew: 960K->64K(960K), 0.0019808 secs] 310464K->310459K(524224K), 0.0020253 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.695: [GC (Allocation Failure) 1.695: [DefNew: 960K->63K(960K), 0.0027767 secs] 311356K->311350K(524224K), 0.0028061 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.700: [GC (Allocation Failure) 1.700: [DefNew: 959K->63K(960K), 0.0018646 secs] 312246K->312237K(524224K), 0.0018913 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.706: [GC (Allocation Failure) 1.706: [DefNew: 959K->63K(960K), 0.0019450 secs] 313134K->313127K(524224K), 0.0019719 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.710: [GC (Allocation Failure) 1.710: [DefNew: 959K->63K(960K), 0.0025205 secs] 314023K->314015K(524224K), 0.0025476 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
1.716: [GC (Allocation Failure) 1.716: [DefNew: 959K->64K(960K), 0.0019619 secs] 314911K->314905K(524224K), 0.0019877 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.720: [GC (Allocation Failure) 1.720: [DefNew: 960K->64K(960K), 0.0019468 secs] 315802K->315792K(524224K), 0.0019736 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.725: [GC (Allocation Failure) 1.725: [DefNew: 960K->64K(960K), 0.0019229 secs] 316688K->316678K(524224K), 0.0019495 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
1.729: [GC (Allocation Failure) 1.729: [DefNew: 960K->64K(960K), 0.0022600 secs] 317576K->317569K(524224K), 0.0023040 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.735: [GC (Allocation Failure) 1.735: [DefNew: 960K->63K(960K), 0.0020432 secs] 318466K->318459K(524224K), 0.0020710 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.738: [GC (Allocation Failure) 1.738: [DefNew: 959K->63K(960K), 0.0020166 secs] 319357K->319349K(524224K), 0.0020441 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.744: [GC (Allocation Failure) 1.744: [DefNew: 959K->63K(960K), 0.0021324 secs] 320246K->320237K(524224K), 0.0021626 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.748: [GC (Allocation Failure) 1.748: [DefNew: 959K->63K(960K), 0.0021046 secs] 321133K->321128K(524224K), 0.0021309 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.753: [GC (Allocation Failure) 1.753: [DefNew: 959K->63K(960K), 0.0020300 secs] 322025K->322014K(524224K), 0.0020563 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.757: [GC (Allocation Failure) 1.757: [DefNew: 959K->64K(960K), 0.0022007 secs] 322910K->322902K(524224K), 0.0022424 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
1.763: [GC (Allocation Failure) 1.763: [DefNew: 960K->63K(960K), 0.0021039 secs] 323799K->323794K(524224K), 0.0021335 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.767: [GC (Allocation Failure) 1.767: [DefNew: 959K->64K(960K), 0.0020202 secs] 324691K->324683K(524224K), 0.0020471 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.772: [GC (Allocation Failure) 1.772: [DefNew: 960K->64K(960K), 0.0019175 secs] 325582K->325572K(524224K), 0.0019456 secs] [Times: user=0.00 sys=0.02, real=0.00 secs] 
1.775: [GC (Allocation Failure) 1.775: [DefNew: 960K->63K(960K), 0.0023967 secs] 326470K->326454K(524224K), 0.0024270 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.782: [GC (Allocation Failure) 1.782: [DefNew: 959K->64K(960K), 0.0021156 secs] 327351K->327345K(524224K), 0.0021440 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.786: [GC (Allocation Failure) 1.786: [DefNew: 960K->63K(960K), 0.0019536 secs] 328241K->328232K(524224K), 0.0019814 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.792: [GC (Allocation Failure) 1.792: [DefNew: 959K->63K(960K), 0.0020640 secs] 329129K->329123K(524224K), 0.0020921 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.797: [GC (Allocation Failure) 1.797: [DefNew: 959K->63K(960K), 0.0020141 secs] 330019K->330011K(524224K), 0.0020401 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.801: [GC (Allocation Failure) 1.801: [DefNew: 959K->64K(960K), 0.0019717 secs] 330908K->330895K(524224K), 0.0019983 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.807: [GC (Allocation Failure) 1.807: [DefNew: 960K->64K(960K), 0.0018594 secs] 331792K->331784K(524224K), 0.0018869 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.811: [GC (Allocation Failure) 1.811: [DefNew: 960K->63K(960K), 0.0019443 secs] 332680K->332671K(524224K), 0.0019742 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.817: [GC (Allocation Failure) 1.817: [DefNew: 959K->64K(960K), 0.0021059 secs] 333567K->333559K(524224K), 0.0021339 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.820: [GC (Allocation Failure) 1.820: [DefNew: 960K->63K(960K), 0.0019117 secs] 334457K->334448K(524224K), 0.0019384 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
1.826: [GC (Allocation Failure) 1.826: [DefNew: 959K->64K(960K), 0.0021599 secs] 335344K->335337K(524224K), 0.0021916 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.829: [GC (Allocation Failure) 1.829: [DefNew: 960K->64K(960K), 0.0021014 secs] 336233K->336226K(524224K), 0.0021278 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.834: [GC (Allocation Failure) 1.834: [DefNew: 960K->64K(960K), 0.0020326 secs] 337124K->337116K(524224K), 0.0020580 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
1.838: [GC (Allocation Failure) 1.838: [DefNew: 960K->64K(960K), 0.0024942 secs] 338012K->338003K(524224K), 0.0025219 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.845: [GC (Allocation Failure) 1.845: [DefNew: 960K->63K(960K), 0.0020680 secs] 338899K->338892K(524224K), 0.0020951 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.848: [GC (Allocation Failure) 1.848: [DefNew: 959K->63K(960K), 0.0020160 secs] 339789K->339781K(524224K), 0.0020421 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.854: [GC (Allocation Failure) 1.854: [DefNew: 959K->64K(960K), 0.0022615 secs] 340677K->340665K(524224K), 0.0023208 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.858: [GC (Allocation Failure) 1.858: [DefNew: 960K->63K(960K), 0.0019582 secs] 341562K->341555K(524224K), 0.0019864 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.864: [GC (Allocation Failure) 1.864: [DefNew: 959K->63K(960K), 0.0020272 secs] 342451K->342445K(524224K), 0.0020536 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.867: [GC (Allocation Failure) 1.867: [DefNew: 959K->63K(960K), 0.0018874 secs] 343341K->343330K(524224K), 0.0019143 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
1.873: [GC (Allocation Failure) 1.873: [DefNew: 959K->63K(960K), 0.0019278 secs] 344226K->344220K(524224K), 0.0019750 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.877: [GC (Allocation Failure) 1.877: [DefNew: 959K->64K(960K), 0.0022716 secs] 345116K->345109K(524224K), 0.0023017 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.882: [GC (Allocation Failure) 1.882: [DefNew: 960K->63K(960K), 0.0026284 secs] 346005K->345997K(524224K), 0.0026681 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
1.887: [GC (Allocation Failure) 1.887: [DefNew: 959K->64K(960K), 0.0020809 secs] 346895K->346887K(524224K), 0.0021142 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.891: [GC (Allocation Failure) 1.891: [DefNew: 960K->63K(960K), 0.0020685 secs] 347783K->347777K(524224K), 0.0021289 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.895: [GC (Allocation Failure) 1.895: [DefNew: 959K->64K(960K), 0.0020349 secs] 348673K->348667K(524224K), 0.0020621 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.899: [GC (Allocation Failure) 1.899: [DefNew: 960K->64K(960K), 0.0023398 secs] 349563K->349554K(524224K), 0.0023675 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.905: [GC (Allocation Failure) 1.905: [DefNew: 960K->63K(960K), 0.0021667 secs] 350450K->350444K(524224K), 0.0021931 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.910: [GC (Allocation Failure) 1.910: [DefNew: 959K->63K(960K), 0.0020377 secs] 351340K->351333K(524224K), 0.0020646 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.915: [GC (Allocation Failure) 1.915: [DefNew: 959K->63K(960K), 0.0018779 secs] 352230K->352220K(524224K), 0.0019227 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.919: [GC (Allocation Failure) 1.919: [DefNew: 959K->63K(960K), 0.0020031 secs] 353116K->353105K(524224K), 0.0020284 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.924: [GC (Allocation Failure) 1.924: [DefNew: 959K->64K(960K), 0.0021202 secs] 354001K->353995K(524224K), 0.0021494 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.928: [GC (Allocation Failure) 1.928: [DefNew: 960K->63K(960K), 0.0021133 secs] 354891K->354885K(524224K), 0.0021394 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
1.932: [GC (Allocation Failure) 1.932: [DefNew: 959K->63K(960K), 0.0019774 secs] 355781K->355769K(524224K), 0.0020193 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.937: [GC (Allocation Failure) 1.937: [DefNew: 959K->63K(960K), 0.0020515 secs] 356667K->356659K(524224K), 0.0020815 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.941: [GC (Allocation Failure) 1.941: [DefNew: 959K->63K(960K), 0.0021628 secs] 357555K->357549K(524224K), 0.0021899 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.945: [GC (Allocation Failure) 1.945: [DefNew: 959K->63K(960K), 0.0019787 secs] 358445K->358437K(524224K), 0.0020172 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
1.950: [GC (Allocation Failure) 1.950: [DefNew: 959K->63K(960K), 0.0018879 secs] 359333K->359326K(524224K), 0.0019157 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.955: [GC (Allocation Failure) 1.955: [DefNew: 959K->64K(960K), 0.0020666 secs] 360223K->360215K(524224K), 0.0020944 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.960: [GC (Allocation Failure) 1.960: [DefNew: 960K->63K(960K), 0.0022594 secs] 361112K->361104K(524224K), 0.0023012 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
1.966: [GC (Allocation Failure) 1.966: [DefNew: 959K->63K(960K), 0.0020172 secs] 362000K->361994K(524224K), 0.0020432 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.969: [GC (Allocation Failure) 1.969: [DefNew: 959K->63K(960K), 0.0019673 secs] 362890K->362881K(524224K), 0.0019936 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.974: [GC (Allocation Failure) 1.974: [DefNew: 959K->63K(960K), 0.0019908 secs] 363777K->363766K(524224K), 0.0020169 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.979: [GC (Allocation Failure) 1.979: [DefNew: 959K->63K(960K), 0.0020974 secs] 364663K->364657K(524224K), 0.0021256 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.984: [GC (Allocation Failure) 1.984: [DefNew: 959K->64K(960K), 0.0020557 secs] 365554K->365546K(524224K), 0.0020827 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.987: [GC (Allocation Failure) 1.987: [DefNew: 960K->63K(960K), 0.0020737 secs] 366442K->366430K(524224K), 0.0021014 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.992: [GC (Allocation Failure) 1.992: [DefNew: 959K->63K(960K), 0.0026649 secs] 367326K->367318K(524224K), 0.0026952 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
